day,team_1,team_2,rpi_1,rpi_2,sos_1,sos_2,history,seed_1,W_1,L_1,n_played_1,H_W_1,H_L_1,A_W_1,A_L_1,N_W_1,N_L_1,avg_ppg_1,avg_ppga_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_fga3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,W_last_8_1,L_last_8_1,n_played_last_8_1,H_W_last_8_1,H_L_last_8_1,A_W_last_8_1,A_L_last_8_1,N_W_last_8_1,N_L_last_8_1,avg_ppg_last_8_1,avg_ppga_last_8_1,avg_fgm_last_8_1,avg_fga_last_8_1,avg_fgm3_last_8_1,avg_fga3_last_8_1,avg_ftm_last_8_1,avg_fta_last_8_1,avg_or_last_8_1,avg_dr_last_8_1,avg_ast_last_8_1,avg_to_last_8_1,avg_stl_last_8_1,avg_blk_last_8_1,avg_pf_last_8_1,seed_2,W_2,L_2,n_played_2,H_W_2,H_L_2,A_W_2,A_L_2,N_W_2,N_L_2,avg_ppg_2,avg_ppga_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_fga3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2,W_last_8_2,L_last_8_2,n_played_last_8_2,H_W_last_8_2,H_L_last_8_2,A_W_last_8_2,A_L_last_8_2,N_W_last_8_2,N_L_last_8_2,avg_ppg_last_8_2,avg_ppga_last_8_2,avg_fgm_last_8_2,avg_fga_last_8_2,avg_fgm3_last_8_2,avg_fga3_last_8_2,avg_ftm_last_8_2,avg_fta_last_8_2,avg_or_last_8_2,avg_dr_last_8_2,avg_ast_last_8_2,avg_to_last_8_2,avg_stl_last_8_2,avg_blk_last_8_2,avg_pf_last_8_2,result
134.13634755644566,Villanova,Wisconsin,0.66,0.591,10.6,9.6,0.0,1.0,31.0,3.0,34.0,14.0,2.0,9.0,1.0,8.0,0.0,77.6764705882,62.7941176471,26.8529411765,54.0294117647,8.82352941176,23.8235294118,15.1470588235,19.0882352941,8.55882352941,24.7941176471,14.2941176471,11.2058823529,7.23529411765,3.08823529412,14.2058823529,7.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,78.75,63.0,26.75,52.75,8.25,22.625,17.0,22.25,7.875,23.625,12.875,11.0,8.0,2.875,12.875,8.0,25.0,9.0,34.0,15.0,5.0,5.0,2.0,5.0,2.0,71.9411764706,61.4117647059,26.2058823529,58.0,7.55882352941,21.2647058824,11.9705882353,18.5882352941,12.3529411765,24.9705882353,13.5294117647,10.9705882353,6.88235294118,3.55882352941,15.7352941176,4.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,67.875,64.25,25.125,57.625,8.0,20.875,9.625,17.625,11.75,22.625,11.625,9.625,6.5,2.875,16.375,win
134.13634755644566,Wisconsin,Villanova,0.591,0.66,9.6,10.6,0.0,8.0,25.0,9.0,34.0,15.0,5.0,5.0,2.0,5.0,2.0,71.9411764706,61.4117647059,26.2058823529,58.0,7.55882352941,21.2647058824,11.9705882353,18.5882352941,12.3529411765,24.9705882353,13.5294117647,10.9705882353,6.88235294118,3.55882352941,15.7352941176,4.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,67.875,64.25,25.125,57.625,8.0,20.875,9.625,17.625,11.75,22.625,11.625,9.625,6.5,2.875,16.375,1.0,31.0,3.0,34.0,14.0,2.0,9.0,1.0,8.0,0.0,77.6764705882,62.7941176471,26.8529411765,54.0294117647,8.82352941176,23.8235294118,15.1470588235,19.0882352941,8.55882352941,24.7941176471,14.2941176471,11.2058823529,7.23529411765,3.08823529412,14.2058823529,7.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,78.75,63.0,26.75,52.75,8.25,22.625,17.0,22.25,7.875,23.625,12.875,11.0,8.0,2.875,12.875,lose
134.84182434924506,Virginia,Florida,0.619,0.65,12.3,11.0,0.0,5.0,22.0,10.0,32.0,12.0,5.0,7.0,4.0,3.0,1.0,66.59375,55.625,24.90625,53.65625,7.0,17.8125,9.78125,13.8125,8.8125,24.125,14.25,9.53125,5.65625,4.0625,16.25,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,58.375,57.25,20.875,54.5,7.5,19.375,9.125,12.875,9.875,22.0,11.75,8.0,5.0,3.25,16.5,4.0,24.0,8.0,32.0,9.0,4.0,8.0,1.0,7.0,3.0,78.28125,66.5625,26.59375,59.15625,7.75,21.40625,17.34375,23.875,11.5625,25.78125,12.625,11.8125,7.5625,4.84375,18.59375,5.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,75.0,70.125,25.5,58.375,8.0,21.75,16.0,21.125,9.625,26.5,11.5,12.5,6.125,3.625,18.375,win
134.84182434924506,Florida,Virginia,0.65,0.619,11.0,12.3,0.0,4.0,24.0,8.0,32.0,9.0,4.0,8.0,1.0,7.0,3.0,78.28125,66.5625,26.59375,59.15625,7.75,21.40625,17.34375,23.875,11.5625,25.78125,12.625,11.8125,7.5625,4.84375,18.59375,5.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,75.0,70.125,25.5,58.375,8.0,21.75,16.0,21.125,9.625,26.5,11.5,12.5,6.125,3.625,18.375,5.0,22.0,10.0,32.0,12.0,5.0,7.0,4.0,3.0,1.0,66.59375,55.625,24.90625,53.65625,7.0,17.8125,9.78125,13.8125,8.8125,24.125,14.25,9.53125,5.65625,4.0625,16.25,4.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,58.375,57.25,20.875,54.5,7.5,19.375,9.125,12.875,9.875,22.0,11.75,8.0,5.0,3.25,16.5,lose
134.33182907000085,S Methodist,Baylor,0.622,0.641,6.0,11.4,0.0,6.0,30.0,4.0,34.0,18.0,3.0,8.0,0.0,4.0,1.0,74.5294117647,59.8235294118,26.1764705882,55.2647058824,8.14705882353,20.0588235294,14.0294117647,20.1764705882,11.9411764706,26.4117647059,16.3529411765,10.8529411765,5.73529411765,3.44117647059,14.4117647059,8.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,80.375,65.75,27.5,53.0,8.5,19.5,16.875,24.125,9.125,25.625,15.625,9.125,4.25,3.5,14.625,3.0,24.0,7.0,31.0,14.0,4.0,6.0,2.0,4.0,1.0,71.6129032258,63.0322580645,25.7741935484,55.2258064516,6.61290322581,18.7096774194,13.4516129032,18.9032258065,12.6774193548,24.935483871,15.4838709677,13.4193548387,5.12903225806,4.87096774194,17.6774193548,4.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,69.0,65.625,25.5,56.0,6.875,19.375,11.125,16.25,14.5,23.375,14.625,12.75,3.75,4.25,19.0,win
134.33182907000085,Baylor,S Methodist,0.641,0.622,11.4,6.0,0.0,3.0,24.0,7.0,31.0,14.0,4.0,6.0,2.0,4.0,1.0,71.6129032258,63.0322580645,25.7741935484,55.2258064516,6.61290322581,18.7096774194,13.4516129032,18.9032258065,12.6774193548,24.935483871,15.4838709677,13.4193548387,5.12903225806,4.87096774194,17.6774193548,4.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,69.0,65.625,25.5,56.0,6.875,19.375,11.125,16.25,14.5,23.375,14.625,12.75,3.75,4.25,19.0,6.0,30.0,4.0,34.0,18.0,3.0,8.0,0.0,4.0,1.0,74.5294117647,59.8235294118,26.1764705882,55.2647058824,8.14705882353,20.0588235294,14.0294117647,20.1764705882,11.9411764706,26.4117647059,16.3529411765,10.8529411765,5.73529411765,3.44117647059,14.4117647059,8.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,80.375,65.75,27.5,53.0,8.5,19.5,16.875,24.125,9.125,25.625,15.625,9.125,4.25,3.5,14.625,lose
134.98807205808228,S Carolina,Duke,0.596,0.637,7.1,12.5,0.0,7.0,21.0,10.0,31.0,14.0,5.0,6.0,3.0,1.0,2.0,71.4838709677,64.5483870968,24.2580645161,59.064516129,6.64516129032,19.9032258065,16.3225806452,23.6129032258,12.5161290323,23.4838709677,12.4193548387,13.4193548387,7.90322580645,3.67741935484,20.935483871,3.0,5.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,68.625,69.875,23.25,56.75,5.25,18.625,16.875,24.75,11.0,21.375,11.0,13.125,6.375,2.625,19.375,2.0,27.0,8.0,35.0,15.0,6.0,3.0,1.0,9.0,1.0,80.6571428571,69.8285714286,27.6571428571,58.0,8.22857142857,21.8857142857,17.1142857143,22.5714285714,10.4571428571,25.8571428571,13.0857142857,11.2857142857,5.91428571429,4.48571428571,18.0571428571,5.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,76.375,74.25,26.125,58.0,7.0,20.25,17.125,22.25,10.875,24.125,10.125,10.375,6.125,4.625,17.0,win
134.98807205808228,Duke,S Carolina,0.637,0.596,12.5,7.1,0.0,2.0,27.0,8.0,35.0,15.0,6.0,3.0,1.0,9.0,1.0,80.6571428571,69.8285714286,27.6571428571,58.0,8.22857142857,21.8857142857,17.1142857143,22.5714285714,10.4571428571,25.8571428571,13.0857142857,11.2857142857,5.91428571429,4.48571428571,18.0571428571,5.0,3.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,76.375,74.25,26.125,58.0,7.0,20.25,17.125,22.25,10.875,24.125,10.125,10.375,6.125,4.625,17.0,7.0,21.0,10.0,31.0,14.0,5.0,6.0,3.0,1.0,2.0,71.4838709677,64.5483870968,24.2580645161,59.064516129,6.64516129032,19.9032258065,16.3225806452,23.6129032258,12.5161290323,23.4838709677,12.4193548387,13.4193548387,7.90322580645,3.67741935484,20.935483871,3.0,5.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,68.625,69.875,23.25,56.75,5.25,18.625,16.875,24.75,11.0,21.375,11.0,13.125,6.375,2.625,19.375,lose
134.1663806179269,Gonzaga,Northwestern,0.645,0.577,7.3,7.4,0.0,1.0,32.0,1.0,33.0,15.0,0.0,9.0,1.0,8.0,0.0,84.5757575758,61.1515151515,30.3636363636,58.6363636364,7.30303030303,19.1212121212,16.5454545455,22.4242424242,9.36363636364,30.9393939394,16.0303030303,11.303030303,7.15151515152,4.45454545455,16.4545454545,7.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,81.5,59.625,28.875,54.5,5.625,15.0,18.125,24.75,7.0,33.25,13.375,11.375,6.375,4.625,14.875,8.0,23.0,10.0,33.0,14.0,5.0,5.0,3.0,4.0,2.0,71.2727272727,64.9393939394,25.2424242424,57.9696969697,7.18181818182,20.8484848485,13.6060606061,18.0909090909,10.8181818182,25.4545454545,15.2424242424,10.6060606061,5.12121212121,5.12121212121,19.0303030303,4.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,64.375,66.75,23.5,53.0,5.5,17.75,11.875,17.0,8.75,22.0,12.125,10.625,4.375,3.125,16.5,win
134.1663806179269,Northwestern,Gonzaga,0.577,0.645,7.4,7.3,0.0,8.0,23.0,10.0,33.0,14.0,5.0,5.0,3.0,4.0,2.0,71.2727272727,64.9393939394,25.2424242424,57.9696969697,7.18181818182,20.8484848485,13.6060606061,18.0909090909,10.8181818182,25.4545454545,15.2424242424,10.6060606061,5.12121212121,5.12121212121,19.0303030303,4.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,64.375,66.75,23.5,53.0,5.5,17.75,11.875,17.0,8.75,22.0,12.125,10.625,4.375,3.125,16.5,1.0,32.0,1.0,33.0,15.0,0.0,9.0,1.0,8.0,0.0,84.5757575758,61.1515151515,30.3636363636,58.6363636364,7.30303030303,19.1212121212,16.5454545455,22.4242424242,9.36363636364,30.9393939394,16.0303030303,11.303030303,7.15151515152,4.45454545455,16.4545454545,7.0,1.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,81.5,59.625,28.875,54.5,5.625,15.0,18.125,24.75,7.0,33.25,13.375,11.375,6.375,4.625,14.875,lose
