day,team_1,team_2,rpi_1,rpi_2,sos_1,sos_2,history,seed_1,W_1,L_1,n_played_1,H_W_1,H_L_1,A_W_1,A_L_1,N_W_1,N_L_1,avg_ppg_1,avg_ppga_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_fga3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,W_last_8_1,L_last_8_1,H_W_last_8_1,H_L_last_8_1,A_W_last_8_1,A_L_last_8_1,N_W_last_8_1,N_L_last_8_1,avg_ppg_last_8_1,avg_ppga_last_8_1,avg_fgm_last_8_1,avg_fga_last_8_1,avg_fgm3_last_8_1,avg_fga3_last_8_1,avg_ftm_last_8_1,avg_fta_last_8_1,avg_or_last_8_1,avg_dr_last_8_1,avg_ast_last_8_1,avg_to_last_8_1,avg_stl_last_8_1,avg_blk_last_8_1,avg_pf_last_8_1,seed_2,W_2,L_2,n_played_2,H_W_2,H_L_2,A_W_2,A_L_2,N_W_2,N_L_2,avg_ppg_2,avg_ppga_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_fga3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2,W_last_8_2,L_last_8_2,H_W_last_8_2,H_L_last_8_2,A_W_last_8_2,A_L_last_8_2,N_W_last_8_2,N_L_last_8_2,avg_ppg_last_8_2,avg_ppga_last_8_2,avg_fgm_last_8_2,avg_fga_last_8_2,avg_fgm3_last_8_2,avg_fga3_last_8_2,avg_ftm_last_8_2,avg_fta_last_8_2,avg_or_last_8_2,avg_dr_last_8_2,avg_ast_last_8_2,avg_to_last_8_2,avg_stl_last_8_2,avg_blk_last_8_2,avg_pf_last_8_2,result
-0.5809290052744389,Villanova,Wisconsin,0.4604668674698807,-0.3708584337349397,0.16815476190476192,0.07291666666666667,,1.0,0.45454545454545453,-0.396875,0.2578125,-0.08333333333333333,-0.21484375,0.3392857142857143,-0.15625,0.421875,-0.3671875,-0.00046351281210790877,-0.1802122844094482,-0.06807518287439138,-0.3514749153439572,0.2615939494123266,0.3797978026902167,0.03375102562198096,-0.12292218057387383,-0.2950427090553136,-0.1283931381517702,-0.10138866523967288,-0.07266834000330491,0.1288183875443168,-0.2752327119344666,-0.46619188560227925,0.24375,-0.24375,-0.46875,-0.3541666666666667,0.3203125,0.28125,0.3359375,-0.71875,0.16379310344827586,-0.2482758620689655,0.03444602272727273,-0.2545258620689655,0.19642857142857142,0.1929945054945055,0.22078804347826086,0.15263429752066116,-0.29384328358208955,-0.1417763157894737,-0.09084302325581395,0.03125,0.49356617647058826,-0.1480978260869565,-0.5729166666666666,8.0,-0.09090909090909091,0.203125,0.2578125,0.027777777777777776,0.16015625,-0.23214285714285715,0.04375,0.046875,0.1328125,-0.24174754883437213,-0.25035281419561317,-0.13640812150749412,-0.04239772409570188,-0.07498100314907617,0.04444537978249703,-0.32935046628429376,-0.16251461143264337,0.1652246874763891,-0.10890155075858449,-0.18122350575558854,-0.1316277205105863,0.07213105362079927,-0.16506983671667452,-0.23892556669966958,-0.35625,0.35625,-0.13541666666666666,0.3125,-0.4296875,0.28125,0.0859375,0.28125,-0.2647783251231527,-0.1793103448275862,-0.11328125,0.014439655172413792,0.1392857142857143,0.03914835164835165,-0.4205163043478261,-0.153150826446281,0.16884328358208955,-0.22598684210526315,-0.20712209302325582,-0.19323979591836735,0.140625,-0.1480978260869565,-0.08168859649122807,win
-0.5809290052744389,Wisconsin,Villanova,-0.3708584337349397,0.4604668674698807,0.07291666666666667,0.16815476190476192,,8.0,-0.09090909090909091,0.203125,0.2578125,0.027777777777777776,0.16015625,-0.23214285714285715,0.04375,0.046875,0.1328125,-0.24174754883437213,-0.25035281419561317,-0.13640812150749412,-0.04239772409570188,-0.07498100314907617,0.04444537978249703,-0.32935046628429376,-0.16251461143264337,0.1652246874763891,-0.10890155075858449,-0.18122350575558854,-0.1316277205105863,0.07213105362079927,-0.16506983671667452,-0.23892556669966958,-0.35625,0.35625,-0.13541666666666666,0.3125,-0.4296875,0.28125,0.0859375,0.28125,-0.2647783251231527,-0.1793103448275862,-0.11328125,0.014439655172413792,0.1392857142857143,0.03914835164835165,-0.4205163043478261,-0.153150826446281,0.16884328358208955,-0.22598684210526315,-0.20712209302325582,-0.19323979591836735,0.140625,-0.1480978260869565,-0.08168859649122807,1.0,0.45454545454545453,-0.396875,0.2578125,-0.08333333333333333,-0.21484375,0.3392857142857143,-0.15625,0.421875,-0.3671875,-0.00046351281210790877,-0.1802122844094482,-0.06807518287439138,-0.3514749153439572,0.2615939494123266,0.3797978026902167,0.03375102562198096,-0.12292218057387383,-0.2950427090553136,-0.1283931381517702,-0.10138866523967288,-0.07266834000330491,0.1288183875443168,-0.2752327119344666,-0.46619188560227925,0.24375,-0.24375,-0.46875,-0.3541666666666667,0.3203125,0.28125,0.3359375,-0.71875,0.16379310344827586,-0.2482758620689655,0.03444602272727273,-0.2545258620689655,0.19642857142857142,0.1929945054945055,0.22078804347826086,0.15263429752066116,-0.29384328358208955,-0.1417763157894737,-0.09084302325581395,0.03125,0.49356617647058826,-0.1480978260869565,-0.5729166666666666,lose
0.247363231762066,Virginia,Florida,-0.033509036144577814,0.33998493975903715,0.3300595238095239,0.20625000000000004,,5.0,-0.36363636363636365,0.303125,-0.2421875,-0.3055555555555556,0.16015625,0.05357142857142857,0.44375,-0.203125,-0.1171875,-0.46671397857670255,-0.5439730106899789,-0.27365638175409196,-0.38052244766910254,-0.22370016823422384,-0.40799129423487285,-0.5796131265078702,-0.5406805502955228,-0.264269016845384,-0.20229874037026166,-0.10599452142729879,-0.49229330603107774,-0.12479838245814952,-0.047161134333686516,-0.16244170936938906,-0.35625,0.35625,-0.13541666666666666,-0.020833333333333332,-0.1796875,0.78125,-0.1640625,0.28125,-0.6391625615763546,-0.5655172413793104,-0.49964488636363635,-0.1579741379310345,0.025,-0.09271978021978022,-0.4639945652173913,-0.4672004132231405,-0.05503731343283582,-0.27861842105263157,-0.19549418604651161,-0.4585459183673469,-0.21231617647058823,-0.08288043478260869,-0.06414473684210527,4.0,-0.18181818181818182,0.103125,-0.2421875,-0.6388888888888888,0.03515625,0.19642857142857142,-0.15625,0.296875,0.3828125,0.02497957944962617,0.010995276837386674,-0.09544718386106665,0.0476066987259947,-0.024103394040369562,0.06299576523898259,0.2848541985610027,0.256117120737214,0.06933564652950415,-0.01936207115388023,-0.27564355751317976,0.07933631290774844,0.18137227003552656,0.13572645147870144,0.18583299808486778,-0.15625,0.15625,0.19791666666666666,0.3125,0.0703125,-0.21875,-0.4140625,0.28125,0.01600985221674877,0.14482758620689656,-0.07919034090909091,0.05581896551724138,0.1392857142857143,0.11607142857142858,0.13383152173913043,0.07825413223140495,-0.08488805970149253,0.10032894736842106,-0.21875,0.27614795918367346,0.05238970588235294,-0.017663043478260868,0.19901315789473684,win
0.247363231762066,Florida,Virginia,0.33998493975903715,-0.033509036144577814,0.20625000000000004,0.3300595238095239,,4.0,-0.18181818181818182,0.103125,-0.2421875,-0.6388888888888888,0.03515625,0.19642857142857142,-0.15625,0.296875,0.3828125,0.02497957944962617,0.010995276837386674,-0.09544718386106665,0.0476066987259947,-0.024103394040369562,0.06299576523898259,0.2848541985610027,0.256117120737214,0.06933564652950415,-0.01936207115388023,-0.27564355751317976,0.07933631290774844,0.18137227003552656,0.13572645147870144,0.18583299808486778,-0.15625,0.15625,0.19791666666666666,0.3125,0.0703125,-0.21875,-0.4140625,0.28125,0.01600985221674877,0.14482758620689656,-0.07919034090909091,0.05581896551724138,0.1392857142857143,0.11607142857142858,0.13383152173913043,0.07825413223140495,-0.08488805970149253,0.10032894736842106,-0.21875,0.27614795918367346,0.05238970588235294,-0.017663043478260868,0.19901315789473684,5.0,-0.36363636363636365,0.303125,-0.2421875,-0.3055555555555556,0.16015625,0.05357142857142857,0.44375,-0.203125,-0.1171875,-0.46671397857670255,-0.5439730106899789,-0.27365638175409196,-0.38052244766910254,-0.22370016823422384,-0.40799129423487285,-0.5796131265078702,-0.5406805502955228,-0.264269016845384,-0.20229874037026166,-0.10599452142729879,-0.49229330603107774,-0.12479838245814952,-0.047161134333686516,-0.16244170936938906,-0.35625,0.35625,-0.13541666666666666,-0.020833333333333332,-0.1796875,0.78125,-0.1640625,0.28125,-0.6391625615763546,-0.5655172413793104,-0.49964488636363635,-0.1579741379310345,0.025,-0.09271978021978022,-0.4639945652173913,-0.4672004132231405,-0.05503731343283582,-0.27861842105263157,-0.19549418604651161,-0.4585459183673469,-0.21231617647058823,-0.08288043478260869,-0.06414473684210527,lose
-0.3514163950588493,S Methodist,Baylor,0.002635542168675246,0.23155120481927663,-0.2699404761904762,0.24434523809523817,,6.0,0.36363636363636365,-0.296875,0.2578125,0.3611111111111111,-0.08984375,0.19642857142857142,-0.35625,-0.078125,-0.1171875,-0.13286039411648112,-0.33093980586255717,-0.1395141641716748,-0.2553175669516325,0.08156548641535716,-0.11359426780314016,-0.09400690671414165,-0.036750419294419995,0.11527318707586919,0.05027974631890019,0.1135512899810295,-0.16110741076422633,-0.11210278163103488,-0.19261055552053716,-0.4355983426642232,0.44375,-0.44375,0.19791666666666666,-0.3541666666666667,0.0703125,-0.21875,0.3359375,-0.71875,0.22783251231527094,-0.09655172413793103,0.10262784090909091,-0.24073275862068966,0.25357142857142856,-0.08173076923076923,0.20991847826086957,0.27660123966942146,-0.14458955223880596,0.026644736842105263,0.16497093023255813,-0.27487244897959184,-0.38878676470588236,-0.03940217391304348,-0.32730263157894735,3.0,-0.18181818181818182,0.003125,-0.4921875,-0.08333333333333333,0.03515625,-0.08928571428571429,0.04375,-0.078125,-0.1171875,-0.25555801640575704,-0.16812904969991418,-0.18199681222710487,-0.258345563334116,-0.3267178581397851,-0.2904096720882158,-0.1600549379510007,-0.13757213126591275,0.20458739054703193,-0.11277890953896255,0.02282087569556775,0.4819777678715136,-0.20947699232359868,0.14209801898548063,0.0496688221324838,-0.35625,0.35625,0.19791666666666666,0.3125,-0.1796875,0.28125,-0.4140625,0.28125,-0.2204433497536946,-0.10344827586206896,-0.07919034090909091,-0.07521551724137931,-0.11785714285714285,-0.09271978021978022,-0.29008152173913043,-0.2440599173553719,0.49720149253731344,-0.16282894736842105,0.07194767441860465,0.3169642857142857,-0.5064338235294118,0.09103260869565218,0.28673245614035087,win
-0.3514163950588493,Baylor,S Methodist,0.23155120481927663,0.002635542168675246,0.24434523809523817,-0.2699404761904762,,3.0,-0.18181818181818182,0.003125,-0.4921875,-0.08333333333333333,0.03515625,-0.08928571428571429,0.04375,-0.078125,-0.1171875,-0.25555801640575704,-0.16812904969991418,-0.18199681222710487,-0.258345563334116,-0.3267178581397851,-0.2904096720882158,-0.1600549379510007,-0.13757213126591275,0.20458739054703193,-0.11277890953896255,0.02282087569556775,0.4819777678715136,-0.20947699232359868,0.14209801898548063,0.0496688221324838,-0.35625,0.35625,0.19791666666666666,0.3125,-0.1796875,0.28125,-0.4140625,0.28125,-0.2204433497536946,-0.10344827586206896,-0.07919034090909091,-0.07521551724137931,-0.11785714285714285,-0.09271978021978022,-0.29008152173913043,-0.2440599173553719,0.49720149253731344,-0.16282894736842105,0.07194767441860465,0.3169642857142857,-0.5064338235294118,0.09103260869565218,0.28673245614035087,6.0,0.36363636363636365,-0.296875,0.2578125,0.3611111111111111,-0.08984375,0.19642857142857142,-0.35625,-0.078125,-0.1171875,-0.13286039411648112,-0.33093980586255717,-0.1395141641716748,-0.2553175669516325,0.08156548641535716,-0.11359426780314016,-0.09400690671414165,-0.036750419294419995,0.11527318707586919,0.05027974631890019,0.1135512899810295,-0.16110741076422633,-0.11210278163103488,-0.19261055552053716,-0.4355983426642232,0.44375,-0.44375,0.19791666666666666,-0.3541666666666667,0.0703125,-0.21875,0.3359375,-0.71875,0.22783251231527094,-0.09655172413793103,0.10262784090909091,-0.24073275862068966,0.25357142857142856,-0.08173076923076923,0.20991847826086957,0.27660123966942146,-0.14458955223880596,0.026644736842105263,0.16497093023255813,-0.27487244897959184,-0.38878676470588236,-0.03940217391304348,-0.32730263157894735,lose
0.4190709947255611,S Carolina,Duke,-0.31061746987951794,0.18335843373494054,-0.16517857142857142,0.3491071428571429,,7.0,-0.45454545454545453,0.303125,-0.4921875,-0.08333333333333333,0.16015625,-0.08928571428571429,0.24375,-0.453125,0.1328125,-0.26098640828471825,-0.09120072670781791,-0.34210830185585256,0.0404659816556767,-0.31813305064920755,-0.1339864803859574,0.16812460641736446,0.23536302391557395,0.1850211346403994,-0.273112934910267,-0.297112790368731,0.4819777678715136,0.23609764314095896,-0.1373070153402646,0.5338081143977207,-0.55625,0.55625,-0.13541666666666666,0.6458333333333334,-0.1796875,0.28125,-0.4140625,0.28125,-0.23522167487684728,0.1310344827586207,-0.28373579545454547,-0.03383620689655172,-0.48928571428571427,-0.15865384615384615,0.20991847826086957,0.31792355371900827,0.07929104477611941,-0.33125,-0.26526162790697677,0.3781887755102041,0.11121323529411764,-0.19157608695652173,0.3393640350877193,2.0,0.09090909090909091,0.103125,0.5078125,0.027777777777777776,0.28515625,-0.5178571428571429,-0.15625,0.546875,-0.1171875,0.12493347997555883,0.1767156030245591,0.01685289798128228,-0.04239772409570188,0.10325835711151907,0.12583304497312545,0.2586241982624348,0.15289399742458804,-0.0647560980400167,-0.010979528364332133,-0.2275452593716412,-0.052664264463309886,-0.08335420514098697,0.051911683579677945,0.10609467458135337,-0.15625,0.15625,-0.46875,0.6458333333333334,-0.4296875,-0.21875,0.5859375,-0.71875,0.07019704433497537,0.3724137931034483,-0.022372159090909092,0.03512931034482759,-0.08928571428571429,-0.015796703296703296,0.23165760869565216,0.15263429752066116,0.06436567164179105,-0.09967105263157895,-0.34665697674418605,-0.07079081632653061,0.05238970588235294,0.15625,0.006030701754385965,win
0.4190709947255611,Duke,S Carolina,0.18335843373494054,-0.31061746987951794,0.3491071428571429,-0.16517857142857142,,2.0,0.09090909090909091,0.103125,0.5078125,0.027777777777777776,0.28515625,-0.5178571428571429,-0.15625,0.546875,-0.1171875,0.12493347997555883,0.1767156030245591,0.01685289798128228,-0.04239772409570188,0.10325835711151907,0.12583304497312545,0.2586241982624348,0.15289399742458804,-0.0647560980400167,-0.010979528364332133,-0.2275452593716412,-0.052664264463309886,-0.08335420514098697,0.051911683579677945,0.10609467458135337,-0.15625,0.15625,-0.46875,0.6458333333333334,-0.4296875,-0.21875,0.5859375,-0.71875,0.07019704433497537,0.3724137931034483,-0.022372159090909092,0.03512931034482759,-0.08928571428571429,-0.015796703296703296,0.23165760869565216,0.15263429752066116,0.06436567164179105,-0.09967105263157895,-0.34665697674418605,-0.07079081632653061,0.05238970588235294,0.15625,0.006030701754385965,7.0,-0.45454545454545453,0.303125,-0.4921875,-0.08333333333333333,0.16015625,-0.08928571428571429,0.24375,-0.453125,0.1328125,-0.26098640828471825,-0.09120072670781791,-0.34210830185585256,0.0404659816556767,-0.31813305064920755,-0.1339864803859574,0.16812460641736446,0.23536302391557395,0.1850211346403994,-0.273112934910267,-0.297112790368731,0.4819777678715136,0.23609764314095896,-0.1373070153402646,0.5338081143977207,-0.55625,0.55625,-0.13541666666666666,0.6458333333333334,-0.1796875,0.28125,-0.4140625,0.28125,-0.23522167487684728,0.1310344827586207,-0.28373579545454547,-0.03383620689655172,-0.48928571428571427,-0.15865384615384615,0.20991847826086957,0.31792355371900827,0.07929104477611941,-0.33125,-0.26526162790697677,0.3781887755102041,0.11121323529411764,-0.19157608695652173,0.3393640350877193,lose
-0.545667531143381,Gonzaga,Northwestern,0.2797439759036154,-0.5395331325301194,-0.14613095238095236,-0.1366071428571428,,1.0,0.5454545454545454,-0.596875,0.0078125,0.027777777777777776,-0.46484375,0.3392857142857143,-0.15625,0.421875,-0.3671875,0.2897897463774364,-0.26355786558168265,0.3026733642900505,0.007137879622264394,-0.14305500694385834,-0.2364750580855081,0.193601261547283,0.14123908271181873,-0.19741023100328145,0.550366938121592,0.07986805889957387,-0.04832526243778112,0.11536230322942233,0.04461518145686674,-0.1320468258164993,0.24375,-0.24375,-0.13541666666666666,-0.3541666666666667,0.0703125,0.28125,0.3359375,-0.71875,0.27216748768472904,-0.43448275862068964,0.2276278409090909,-0.1579741379310345,-0.4035714285714286,-0.47733516483516486,0.3186141304347826,0.31792355371900827,-0.3983208955223881,0.66875,-0.04433139534883721,0.09247448979591837,0.11121323529411764,0.15625,-0.29221491228070173,8.0,-0.2727272727272727,0.303125,0.0078125,-0.08333333333333333,0.16015625,-0.23214285714285715,0.24375,-0.078125,0.1328125,-0.2698692313563222,-0.07136105604731963,-0.23815454940422578,-0.04475656236761507,-0.17531307145947256,-0.010103412105566822,-0.14240006289791038,-0.20189531806154437,-0.020958177646204217,-0.0554473489631613,-0.002386019204886032,-0.22297009410938934,-0.21073301666560743,0.20067925468187722,0.25070355975569536,-0.35625,0.35625,-0.13541666666666666,0.3125,-0.4296875,0.28125,0.0859375,0.28125,-0.4027093596059113,-0.041379310344827586,-0.2610085227272727,-0.24073275862068966,-0.43214285714285716,-0.23557692307692307,-0.22486413043478262,-0.19447314049586778,-0.18936567164179105,-0.27861842105263157,-0.16061046511627908,-0.029974489795918366,-0.359375,-0.10461956521739131,-0.06414473684210527,win
-0.545667531143381,Northwestern,Gonzaga,-0.5395331325301194,0.2797439759036154,-0.1366071428571428,-0.14613095238095236,,8.0,-0.2727272727272727,0.303125,0.0078125,-0.08333333333333333,0.16015625,-0.23214285714285715,0.24375,-0.078125,0.1328125,-0.2698692313563222,-0.07136105604731963,-0.23815454940422578,-0.04475656236761507,-0.17531307145947256,-0.010103412105566822,-0.14240006289791038,-0.20189531806154437,-0.020958177646204217,-0.0554473489631613,-0.002386019204886032,-0.22297009410938934,-0.21073301666560743,0.20067925468187722,0.25070355975569536,-0.35625,0.35625,-0.13541666666666666,0.3125,-0.4296875,0.28125,0.0859375,0.28125,-0.4027093596059113,-0.041379310344827586,-0.2610085227272727,-0.24073275862068966,-0.43214285714285716,-0.23557692307692307,-0.22486413043478262,-0.19447314049586778,-0.18936567164179105,-0.27861842105263157,-0.16061046511627908,-0.029974489795918366,-0.359375,-0.10461956521739131,-0.06414473684210527,1.0,0.5454545454545454,-0.596875,0.0078125,0.027777777777777776,-0.46484375,0.3392857142857143,-0.15625,0.421875,-0.3671875,0.2897897463774364,-0.26355786558168265,0.3026733642900505,0.007137879622264394,-0.14305500694385834,-0.2364750580855081,0.193601261547283,0.14123908271181873,-0.19741023100328145,0.550366938121592,0.07986805889957387,-0.04832526243778112,0.11536230322942233,0.04461518145686674,-0.1320468258164993,0.24375,-0.24375,-0.13541666666666666,-0.3541666666666667,0.0703125,0.28125,0.3359375,-0.71875,0.27216748768472904,-0.43448275862068964,0.2276278409090909,-0.1579741379310345,-0.4035714285714286,-0.47733516483516486,0.3186141304347826,0.31792355371900827,-0.3983208955223881,0.66875,-0.04433139534883721,0.09247448979591837,0.11121323529411764,0.15625,-0.29221491228070173,lose
