day,rpi_1,rpi_2,sos_1,sos_2,history,W_1,L_1,n_played_1,H_W_1,H_L_1,A_W_1,A_L_1,N_W_1,N_L_1,avg_ppg_1,avg_ppga_1,avg_fgm_1,avg_fga_1,avg_fgm3_1,avg_fga3_1,avg_ftm_1,avg_fta_1,avg_or_1,avg_dr_1,avg_ast_1,avg_to_1,avg_stl_1,avg_blk_1,avg_pf_1,W_last_8_1,L_last_8_1,H_W_last_8_1,H_L_last_8_1,A_W_last_8_1,A_L_last_8_1,N_W_last_8_1,N_L_last_8_1,avg_ppg_last_8_1,avg_ppga_last_8_1,avg_fgm_last_8_1,avg_fga_last_8_1,avg_fgm3_last_8_1,avg_fga3_last_8_1,avg_ftm_last_8_1,avg_fta_last_8_1,avg_or_last_8_1,avg_dr_last_8_1,avg_ast_last_8_1,avg_to_last_8_1,avg_stl_last_8_1,avg_blk_last_8_1,avg_pf_last_8_1,W_2,L_2,n_played_2,H_W_2,H_L_2,A_W_2,A_L_2,N_W_2,N_L_2,avg_ppg_2,avg_ppga_2,avg_fgm_2,avg_fga_2,avg_fgm3_2,avg_fga3_2,avg_ftm_2,avg_fta_2,avg_or_2,avg_dr_2,avg_ast_2,avg_to_2,avg_stl_2,avg_blk_2,avg_pf_2,W_last_8_2,L_last_8_2,H_W_last_8_2,H_L_last_8_2,A_W_last_8_2,A_L_last_8_2,N_W_last_8_2,N_L_last_8_2,avg_ppg_last_8_2,avg_ppga_last_8_2,avg_fgm_last_8_2,avg_fga_last_8_2,avg_fgm3_last_8_2,avg_fga3_last_8_2,avg_ftm_last_8_2,avg_fta_last_8_2,avg_or_last_8_2,avg_dr_last_8_2,avg_ast_last_8_2,avg_to_last_8_2,avg_stl_last_8_2,avg_blk_last_8_2,avg_pf_last_8_2,result
-0.2533916849015313,-0.3817015890257312,-0.2802567343314729,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.2633907335172677,0.22964413221236896,-0.1883053732069051,-0.18541210795040114,0.24617067833698034,-0.2664611100059677,0.15659190371991247,-0.038414782397276935,-0.08397155361050329,-0.038151916354310346,0.2179370177366782,-0.10857381679125193,-0.060857682503539075,-0.09333156419042013,-0.00186393335941835,0.18629937905369856,0.3447068826619746,0.11295306517978256,0.014683517501073547,-0.03996630722512568,0.2056319291147814,-0.08169585699402486,-0.2111112754404825,0.05517592253314947,-0.15609044493070753,0.15609044493070753,0.08096280087527356,0.2333150984682713,-0.3101750547045952,0.18344274252370527,0.08774617067833697,-0.5470459518599562,0.03885290060734728,0.17099432020159716,0.003011262120330038,-0.11127342518000556,-0.2293347268036187,-0.15653688473050134,0.2037030802895136,0.4034176771401285,0.1052432250462885,0.1084992525510756,0.14893767205477518,0.2534780077489812,-0.08649687038827537,-0.058620292525624784,0.07547331367139187,-0.4682237655789173,0.3993435448577681,-0.2782275711159737,-0.2340672866520788,0.6592685214129416,-0.3573472479380576,0.01797436698968429,-0.2642839776318989,-0.2737417943107221,-0.09089117883427693,0.4508148647537314,-0.14123793615420605,0.015353581039449537,-0.035431897443099214,-0.02521854659989812,0.062081179249078064,-0.03448994959376789,0.04753121151352515,-0.09470623696838858,-0.1406367599417811,0.3008892981215993,0.003143608028076639,-0.1366075769197106,0.12383182250483304,-0.3081692195477753,0.3081692195477754,-0.09008023340627276,0.4655361050328228,-0.12071480671043032,0.18344274252370527,-0.11684901531728667,-0.563457330415755,-0.026384598977794226,0.21227028183149327,-0.09254440436059687,-0.008323895187095217,-0.01760624208222965,0.003235000135073089,0.10638246897410916,0.05042094722397365,0.07063226995278127,-0.0410473100430091,-0.1354883628406605,0.2346599197665937,-0.006984377385374752,-0.05710551908582544,0.14624974716363562,lose
-0.15339168490153127,0.16233986175147086,-0.2464905005652391,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,0.04095709256968884,-0.2440400783139468,-0.4105275954291273,0.01458789204959885,-0.2538293216630197,0.3699025263576686,-0.09340809628008752,-0.3717481157306103,-0.08397155361050329,0.3678807716965637,0.19692820759171994,0.3730364191907972,0.4498289745771848,0.04371779685189525,0.07922401783376824,0.19831738325604348,0.17736202398298342,0.2882043584708056,0.232139124870422,0.2946809492166997,0.16857605282256768,0.16233330505905308,0.017157409517907053,0.009704797913110736,0.1772428884026258,-0.1772428884026258,0.24762946754194026,-0.2666849015317287,0.1898249452954048,-0.14989059080962802,-0.312253829321663,0.4529540481400438,0.3853875540726938,0.21070551153733724,0.4342039226707888,0.4809053457697151,0.02439661647996341,0.10208380492467108,0.15754923413566746,0.09955027382521132,0.15332014812321154,0.3065190545312736,0.3532387473235924,0.02412020958384358,0.0995496412396316,0.059800760105954164,0.11895157454095708,-0.207354200361526,0.09934354485776806,-0.2782275711159737,-0.2965672866520788,0.15926852141294154,0.027268136677327047,-0.12488277586745855,-0.04206175540967664,0.1262582056892779,-0.2025457373101121,-0.05806134462371596,-0.10248397495573268,-0.023449712351028128,-0.21423138658680305,-0.1617628533563076,-0.20269077810541672,-0.11118689679035973,0.11197958807491076,0.07438140787938799,-0.035994187503049405,0.11258578597992162,-0.021569556694506168,-0.14098260632170656,-0.14708373843811567,0.02516411378555805,-0.025164113785557975,0.0765864332603939,0.2155361050328228,-0.12071480671043032,-0.14989059080962802,0.08315098468271334,-0.563457330415755,-0.13829795637851625,-0.12983498132640142,0.006554694738502211,-0.11385153337804997,-0.1360272947138086,-0.20664154307480345,-0.21478541423756967,-0.0908219906291337,0.08115858574225494,0.11067682788802538,0.05542072806843043,0.15132658643326038,-0.07675181924583986,-0.15432774130804766,-0.097447731827961,win
-0.15339168490153127,-0.00864459420707827,-0.020516474591213228,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.0459994291694416,-0.08614534147184154,-0.2994164843180162,0.01458789204959885,-0.03954360737730538,0.00626616272130498,0.03159190371991247,-0.14952589350838805,-0.3339715536105033,0.018013710030959897,0.0376545188483065,0.024369090721212374,0.17051083943611006,0.03927775275818062,0.07909692073092119,-0.02928311377292688,0.06257900622258335,0.1915497480246478,0.10383617164026156,0.19532581155487155,0.08640335576193207,0.031968047488414364,0.11564369144728152,0.09309228350528896,0.1772428884026258,-0.1772428884026258,-0.08570386579139311,-0.01668490153172869,0.3564916119620715,-0.14989059080962802,-0.11225382932166303,-0.5470459518599562,0.09825884120140667,-0.009511094960857705,-0.02451167365948648,0.1177768541496034,0.11394885528593356,0.13081943710857913,0.21139538798182128,0.2597712683003495,0.1725509173539808,0.266915094135234,0.1811957365709042,-0.03092566197578945,-0.063241056434787,0.08611654957963838,0.30156027019313103,-0.25083246123109115,0.14934354485776807,-0.2782275711159737,-0.10906728665207877,0.08783994998437013,-0.20350109409190373,0.16083150984682715,-0.15317286652078774,0.1262582056892779,0.06474850874176702,0.14250923339580612,0.10321012677338497,0.01966505808005736,-0.4032479893971733,-0.3188823296225449,0.19740906855753051,0.25887587341415064,0.1796503834624966,-0.08556636427266033,0.0840369985293508,0.10651147914033522,-0.21927487447994565,0.020893481554682646,0.15004945742689293,-0.3081692195477753,0.3081692195477754,0.24325309992706054,0.2155361050328228,-0.28738147337709696,0.18344274252370527,-0.31684901531728665,0.4365426695842449,0.30574536492112275,0.40399960513976396,0.3308790190628265,0.22785700933551786,-0.24129045260854545,-0.2313329010994948,0.21587152006899968,0.24816106021832396,0.1864217436369918,-0.13759903418094013,0.2736025462502486,0.03674325309992706,-0.08837972622258405,-0.08488329686360323,0.21347663791993812,lose
-0.15339168490153127,-0.05009537140915085,0.02623677216203356,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.0459994291694416,-0.08614534147184154,-0.2994164843180162,-0.18541210795040114,0.03188496405126605,0.1880843445394868,-0.09340809628008752,-0.038414782397276935,-0.3339715536105033,0.17590904525165832,0.304663041886416,0.054088071534318063,-0.1868237403475975,0.017843057131208546,-0.03122336396224645,0.3524139344373205,0.18677046806134684,-0.11182343545755677,-0.10190072252238844,0.09812536362692056,0.4546512239876192,-0.001178170100969507,-0.007535116499625298,0.2755469528250788,0.1772428884026258,-0.1772428884026258,-0.08570386579139311,-0.2666849015317287,0.02315827862873813,0.18344274252370527,0.28774617067833697,-0.5470459518599562,0.3391829336106476,0.1565538869886008,0.08558006945977957,-0.1950723078615698,0.17365034782324698,0.02737116124651016,0.5575492341356674,0.3647436439909572,0.02832014812321158,-0.09942153952813232,0.21345380108703324,0.3360468150884308,0.14606126914660836,0.03348497063226995,0.11895157454095708,0.22742840833412625,-0.20065645514223196,0.12177242888402624,0.20343271334792126,-0.055017192872772736,0.027268136677327047,-0.2677399187246014,0.1801604668125456,-0.2737417943107221,0.1719259484051794,-0.018329268217583832,0.23202865513519355,0.04292090394909745,0.18485526537319708,0.10956865201435692,-0.11594898870803788,-0.08457538026289728,-0.08302557555567948,-0.09408306383109777,0.19707336020586105,0.050462193265501464,0.16140771342660482,0.04793911785966068,-0.030825741124272003,0.1918307804522247,-0.19183078045222465,0.0765864332603939,-0.03446389496717722,-0.12071480671043032,-0.14989059080962802,0.2831509846827133,-0.563457330415755,-0.05165535710053791,-0.12983498132640142,0.024572712756520232,0.04192736109431182,-0.1097115052401244,-0.03997487640813679,-0.08339855292370106,-0.0908219906291337,0.07063226995278127,-0.006564551422319443,0.03723890988661225,0.015909919766593728,-0.030240191338863125,0.09567225869195234,-0.04702756376073413,win
-0.15339168490153127,-0.12522490508790712,-0.015321669396408031,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.2633907335172677,0.22964413221236896,-0.1883053732069051,-0.05207877461706782,0.1747421069084089,-0.3573702009150587,0.15659190371991247,-0.14952589350838805,0.1660284463894967,-0.051234672701158605,0.11589422559939387,-0.1430478345351441,-0.15536031822929175,0.1594549462428888,0.20454176059062734,0.04166164425531038,-0.0700173323205825,-0.186114822310102,-0.19694413389123647,0.0053939018111583,0.12008804448187545,0.07851086135286163,-0.11508478537345343,0.08549000561593098,-0.3227571115973742,0.3227571115973742,-0.4190371991247264,-0.01668490153172869,0.02315827862873813,0.5167760758570387,0.08774617067833697,0.4529540481400438,0.005849600277314277,0.22153583644708447,-0.09790616907233053,-0.21183208439788265,0.08409810901727684,0.03311828768329177,0.13447231105874435,0.00010276001305662616,-0.18321831341525,0.01939034165998648,-0.044610715041999024,0.2810009435287977,-0.17952012620222887,-0.04546239778878268,0.15373418323660926,-0.12039767862239552,-0.0006564551422319376,-0.2782275711159737,-0.046567286652078765,-0.055017192872772736,0.027268136677327047,-0.12488277586745855,-0.2642839776318989,0.3262582056892779,0.016252084352248394,0.1619932324050883,0.115134422527426,0.0958344858433089,-0.04564901110828435,-0.07759170535711872,-0.15856211854775604,-0.11310432046902336,-0.04914135333789835,-0.014732350892364176,0.12404739387645945,0.12169724624810875,-0.058639303779574575,-0.16285775333168653,-0.045126269262041364,-0.3081692195477753,0.3081692195477754,-0.09008023340627276,0.2155361050328228,-0.12071480671043032,0.18344274252370527,-0.11684901531728667,0.4365426695842449,-0.04804524879728881,0.1671574998766061,0.12367181185561933,0.2529826374762213,-0.030764136819071763,0.003235000135073089,-0.280478844894504,-0.2998615386517325,0.15484279626857073,-0.08242662038783669,0.06451163715933952,0.06799325309992706,-0.15814716808304918,-0.1265499635302699,-0.0302208410716585,lose
-0.15339168490153127,0.0820289809224555,-0.03869829277303143,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.0459994291694416,0.0191178164228953,-0.07719426209579401,-0.05207877461706782,0.03188496405126605,-0.08464292818778593,-0.09340809628008752,0.07269632871383418,0.1660284463894967,-0.04954657510886106,-0.039783962028834746,-0.16899601993229016,-0.2568008560179654,-0.06098130743409946,-0.12420924388442893,0.25657103691006683,0.13159449601482714,-0.08701872930916969,-0.01443276255873221,-0.11584536657627327,0.08216744630031073,-0.021359939680754718,-0.17852422139158294,0.313067872723419,0.010576221735959145,-0.010576221735959145,0.08096280087527356,-0.01668490153172869,0.02315827862873813,-0.14989059080962802,-0.11225382932166303,0.4529540481400438,-0.04035502018473193,-0.06005261120634507,-0.052034609439302985,-0.14479297825263124,-0.1845586074006336,-0.09906562036268524,0.0883184649048982,0.005627621891509665,-0.07744908264601919,-0.16872847022120166,-0.15213759676242913,-0.1410174050950555,0.053038013332654864,-0.22967292410457216,0.19721244410617447,-0.12039767862239552,0.04934354485776806,-0.17822757111597376,0.015932713347921238,0.08783994998437013,-0.1265780171688268,0.01797436698968429,-0.15317286652078774,-0.0737417943107221,0.19779412572705996,0.21654842962509524,0.3043332484656145,0.24070011449609074,-0.09707514989050672,-0.14997889263674655,-0.02882385944328587,0.030510713149630157,0.28029726486561074,0.21856289963876044,0.09132094229696117,0.2650508877486627,-0.13250420722993478,0.4639381256725273,0.06440518332845202,-0.1415025528811086,0.1415025528811087,-0.25674690007293943,-0.03446389496717722,0.04595185995623633,0.18344274252370527,0.08315098468271334,0.4365426695842449,0.12523994975866787,0.1370823119066813,0.2678159559997635,0.21278163245109571,-0.1360272947138086,-0.18812302455628493,-0.10529636314267916,-0.017375662945517883,0.2285270067948865,0.2348147589225081,0.0008752735229758845,0.3075765864332604,-0.14651926110630498,0.4290055920252857,0.045409411029181834,lose
-0.15339168490153127,0.07425696019706689,-0.2630728255574469,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.0025211682998763783,-0.08614534147184154,-0.1883053732069051,0.08125455871626551,0.10331353547983747,-0.3573702009150587,-0.21840809628008756,0.2949185509360564,-0.3339715536105033,0.2616612499287259,0.2023304730578752,0.11838013336178525,0.18680439731766915,0.08071816430407452,0.10649905596435573,0.4076836670149335,0.3447068826619746,0.16521735619687408,-0.11535275022034534,-0.07560647146861442,0.10629064373142803,0.1666245564428083,0.12306090999010545,0.3004444129106594,0.010576221735959145,-0.010576221735959145,-0.08570386579139311,0.2333150984682713,-0.14350838803792856,-0.14989059080962802,0.28774617067833697,-0.5470459518599562,0.1444634616634529,0.1060123707431134,0.1131030052395961,-0.0051281737833574976,0.03932198961429177,-0.04159435599486915,0.12678000336643666,0.12164972133902348,0.00908937889244235,-0.2578373811122908,-0.09837415590221407,0.14338626462971515,0.1809449900768409,0.059800760105954164,0.17112548758443535,-0.2943107221006564,0.24934354485776805,-0.17822757111597376,-0.10906728665207877,0.3021256642700844,-0.2804241710149806,0.30368865270397005,-0.15317286652078774,-0.2737417943107221,0.00046255082985157043,0.2586491490506353,0.03345299662304886,-0.1802437608211597,-0.3736183597675437,-0.3741858913098544,0.15033849836439905,0.15098883436647134,-0.0903883143338208,-0.07520784188416862,0.07942041445392793,0.29441003748800937,-0.20417238492685807,0.019872641361052736,0.2474431160787155,-0.1415025528811086,0.1415025528811087,-0.25674690007293943,0.2155361050328228,0.04595185995623633,0.18344274252370527,0.08315098468271334,-0.563457330415755,-0.015554274068046934,0.1671574998766061,-0.011463323279515807,-0.24952992533784896,-0.2281325578717033,-0.3177526541859146,0.11368173904710185,0.10126840485109227,-0.2977887826787977,-0.1100128272843884,0.06451163715933952,0.10965991976659373,-0.2162867029667701,0.026227814247507888,0.1966699152308625,win
-0.15339168490153127,-0.039732677108632715,-0.0023346564093950327,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.0459994291694416,0.0191178164228953,-0.07719426209579401,-0.18541210795040114,-0.18240075023444824,0.1880843445394868,0.03159190371991247,-0.038414782397276935,0.6660284463894968,0.10132714727797147,0.12286489071712932,0.006154231507063275,-0.05181738587446731,0.059329564796636675,0.02726590247864134,0.21943560796258746,0.15799883907169987,0.005708238630280422,0.054656715551225775,0.10991051248595628,0.14892906282111454,-0.036863815650389715,-0.06329243331206985,0.08371205352450324,0.010576221735959145,-0.010576221735959145,0.08096280087527356,-0.01668490153172869,0.02315827862873813,0.18344274252370527,-0.11225382932166303,-0.5470459518599562,-0.017252709953708825,-0.04200206969009959,-0.13460341677875254,-0.03306113467721225,-0.0054541297886933045,0.02737116124651016,0.1883184649048982,0.14927403073128867,0.08601245581551928,-0.020213618736053127,0.01990541399025904,-0.012577038122578436,0.07629382728614323,0.03348497063226995,0.19721244410617447,-0.2943107221006564,0.14934354485776807,-0.37822757111597377,-0.10906728665207877,0.15926852141294154,-0.2804241710149806,0.16083150984682715,-0.15317286652078774,-0.0737417943107221,-0.2179727560336432,-0.11250193008691728,-0.2697435162671243,0.010580160027525496,-0.006422592571988188,0.05614689646761172,-0.032480234096078586,-0.0008665557829796107,0.03510188174864892,-0.08009876185522359,-0.2074673104064784,-0.19232272359738992,-0.22265822441194805,0.021987238905816005,0.11207550207817003,-0.474835886214442,0.474835886214442,0.0765864332603939,0.4655361050328228,-0.28738147337709696,0.18344274252370527,-0.31684901531728665,0.4365426695842449,-0.16717882280450902,0.039337951004425664,-0.28173359354978605,0.07710324049129674,-0.01760624208222965,0.1143461112461842,0.12828027919308727,0.16906501502058385,0.018000691005412843,0.01412510375009435,-0.1263974537497514,-0.11950674690007294,-0.2279146099435143,0.1651167031363968,0.23028336060901375,win
-0.15339168490153127,-0.08118345431070527,0.05740560333086475,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.0459994291694416,0.0191178164228953,-0.07719426209579401,0.08125455871626551,0.1747421069084089,-0.17555201909687684,-0.21840809628008756,-0.038414782397276935,-0.08397155361050329,-0.02844535519532745,0.058967127138486626,-0.024427558420362303,-0.029742242932326943,0.12750572572713845,0.12880418740651212,-0.11763982402971696,-0.03563301003022323,0.025377595463545788,-0.10326209155397106,-0.04059340688886337,0.1996678913765942,-0.0058560637123212704,-0.05957527885859831,0.06771048474299142,0.3439095550692925,-0.3439095550692925,0.5809628008752735,-0.2666849015317287,0.02315827862873813,-0.14989059080962802,-0.312253829321663,-0.5470459518599562,0.06195521083837039,-0.038391961386850484,-0.11625479292554153,-0.12803320171631838,-0.06515562232600673,-0.05883573530521397,0.3729338495202828,0.4641911578031119,0.1725509173539808,-0.030114608835063027,-0.10912684407425707,0.18925782426274265,0.13443336216986415,-0.1375676609466774,0.1624298354105223,0.010037103986300129,-0.10065645514223194,-0.17822757111597376,0.015932713347921238,0.08783994998437013,-0.2804241710149806,-0.2677399187246014,0.4023826890347678,-0.2737417943107221,0.047342427738301884,-0.11582567109410938,0.09396879756724476,-0.02603659857622656,0.10539398591097483,0.09230931561053528,-0.1226708087711208,-0.13630514699419902,-0.19006847008440236,0.05290270704939692,0.3263563672615775,0.033113604787564116,-0.00509411354611756,-0.12391999165366845,0.1263564836401566,0.1918307804522247,-0.19183078045222465,-0.09008023340627276,-0.03446389496717722,-0.12071480671043032,-0.14989059080962802,0.4831509846827133,-0.563457330415755,0.14690059957816246,-0.05088761290534878,0.15970784789165535,0.0168017329536083,-0.04392203155591386,-0.0584933949266553,0.06258684853615296,0.027822077167476467,-0.10831509846827136,0.0072285520259564185,0.3463298189775213,-0.21325674690007293,0.10929469238206713,-0.04321663019693656,-0.005010757038045054,lose
-0.15339168490153127,-0.153722314414332,0.11454846047372196,-0.15464337578378004,-0.17212154142394412,0.005835156819839532,-0.08947769003900681,0.0191178164228953,-0.1883053732069051,-0.18541210795040114,0.10331353547983747,-0.08464292818778593,0.03159190371991247,0.1838074398249453,-0.3339715536105033,-0.2616490039452157,-0.1686250889514398,-0.1976316959601009,-0.22379326133868388,-0.3295419100043771,-0.3303929962316279,-0.06755460447813587,-0.08275009331052706,0.06649591760322722,-0.1714468264897802,-0.06912644160351086,-0.04272128434360218,-0.2459077432979616,-0.23799869265865145,-0.1267085759470052,0.010576221735959145,-0.010576221735959145,-0.08570386579139311,-0.01668490153172869,-0.14350838803792856,0.18344274252370527,0.28774617067833697,-0.5470459518599562,-0.15256624130684412,-0.13586488557457613,-0.09790616907233053,-0.1838991235040279,-0.2591854730722754,-0.23699665484544385,-0.057835381248947965,-0.01647182562230249,-0.029372159569096112,-0.04001559893407293,-0.033858026869956016,-0.04009997390239495,-0.3074271029464149,-0.20335713463088795,-0.06365712111121682,-0.033441156883265086,-0.05065645514223194,-0.17822757111597376,-0.046567286652078765,-0.1978743357299156,0.027268136677327047,-0.12488277586745855,-0.04206175540967664,0.5262582056892778,0.24031308385431804,0.049253465597536704,0.3648490494098101,0.24486787563784546,-0.2847294708786549,-0.2349605776201761,0.07071078378604971,0.14357479613414953,0.2366871967217526,0.15229882260301505,0.18950029702653048,0.18578118344449893,0.3691730366449446,0.10445654313508987,-0.07920919467339115,0.02516411378555805,-0.025164113785557975,0.0765864332603939,-0.03446389496717722,0.04595185995623633,-0.14989059080962802,-0.11684901531728667,0.4365426695842449,0.17217135770090616,0.06941313897435047,0.2588069469907545,0.26303288873250275,-0.24129045260854545,-0.2436785801118405,0.06258684853615296,0.14646614496408664,0.33379016468962336,0.22791820719837025,-0.008215635567933206,0.3075765864332604,0.2139458551727648,0.23456114758084126,0.10423294044094654,lose
